time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
31649	-242	-1171	-1499	5.081017	-10.32953	-32.33336	0	11.11	4002	-81	-205	-7	304	1.149624	1.017931	5	14	0.04	1800
31784	-1376	-126	403	4.657624	-10.78818	-32.62089	0	11.11	4004	-135	0	-2	296	1.062931	1.053257	5	14	0.04	1800
31860	-1376	-126	403	4.657624	-10.78818	-32.55324	0	11.11	4004	-134	231	14	295	1.097129	1.076364	5	14	0.04	1800
31976	-1568	-1449	-1614	1.583663	-7.497404	-32.10427	0	11.11	4003	96	-215	-34	283	1.158764	1.133749	5	14	0.04	1800
32049	-242	666	1019	0.694505	-6.787143	-32.12764	0	11.11	4005	-7	157	-40	286	1.086055	1.170207	5	14	0.04	1800
32202	2	377	54	1.139425	-7.367577	-31.91805	0	9.98	4002	-99	192	-23	291	1.157589	1.24401	5	14	0.04	1800
32283	785	653	814	2.724919	-8.361862	-32.01642	0	9.98	4003	-119	50	-7	290	1.223316	1.286078	5	14	0.04	1800
32367	-1156	-890	-948	2.843356	-9.564807	-32.22825	0	9.98	4004	37	-241	-25	285	1.212986	1.323338	5	14	0.04	1800
32452	-2092	-3045	-92	2.482797	-9.757853	-31.92926	0	9.98	4004	173	-168	-27	288	1.210157	1.358282	5	14	0.04	1800
32601	-106	789	872	0.6912675	-8.409976	-32.34882	0	9.98	4003	-127	137	3	267	1.242652	1.45366	5	14	0.04	1800
32685	153	-102	-394	1.512298	-9.485873	-32.12343	0	9.98	4003	40	-61	-27	277	1.262201	1.511733	5	14	0.04	1800
32789	-840	-1243	804	1.467909	-8.361621	-32.51186	0	9.98	4003	81	-104	1	258	1.261471	1.558263	5	14	0.04	1800
32877	-267	-913	1012	0.2864988	-5.6923	-32.89719	0	9.98	4003	-16	-60	7	275	1.247064	1.655262	5	14	0.04	1800
32997	1174	1922	88	0.606563	-6.244175	-32.72989	0	9.98	4003	-59	-20	-1	279	1.32003	1.71107	5	14	0.04	1800
33057	549	3055	181	1.718703	-9.561134	-32.49162	0	9.98	4003	73	-21	-8	282	1.202068	1.74858	5	14	0.04	1800
33223	350	446	1414	1.592552	-9.795926	-32.58926	0	10.72	4003	25	-38	9	266	1.2014	1.834303	5	14	0.04	1800
33262	574	1305	-99	1.878219	-9.7389	-32.95523	0	10.72	4004	-54	-25	-7	282	1.195651	1.845486	5	14	0.04	1800
33366	-126	1155	-2	1.694535	-10.28348	-33.33782	0	10.72	4004	-5	24	17	268	1.194987	1.899393	5	14	0.04	1800
33513	515	279	140	2.283527	-10.97245	-33.13574	0	10.72	4002	-51	-19	8	275	1.200628	1.943459	5	14	0.04	1800
33601	334	214	-704	1.939487	-10.5998	-33.00549	0	10.72	4003	-57	79	1	291	1.235535	1.963493	5	14	0.04	1800
33696	732	344	-505	2.158794	-10.152	-32.74447	0	10.72	4003	-11	-26	-5	295	1.096933	1.984932	5	14	0.04	1800
33836	-110	-211	-321	2.62626	-7.434243	-32.92111	0	10.72	4003	95	9	5	301	1.167821	1.988118	5	14	0.04	1800
33962	502	1521	-6	5.879491	-9.979441	-32.92425	0	10.72	4004	25	-120	-6	318	1.169519	1.964476	5	14	0.04	1800
33998	293	1112	295	6.095229	-10.36733	-32.96221	0	10.72	4003	8	24	7	313	1.211822	1.958533	5	14	0.04	1800
34154	1281	944	-844	7.62465	-11.44458	-32.05949	0	10.49	4003	125	-90	-28	316	1.214225	1.89084	5	14	0.04	1800
34216	-431	949	198	7.922702	-13.01432	-31.77493	0	10.49	4003	-44	23	-19	316	1.197315	1.881771	5	14	0.04	1800
34308	-109	329	-199	6.924043	-12.79065	-31.50322	0	10.49	4002	-104	104	-39	321	1.189423	1.815055	5	14	0.04	1800
