time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	pid_output_throttle	ultrasonic_alt	baro_alt	flight_mode	p_gain_altitude	i_gain_altitude	d_gain_altitude
220308	0	-2	-1	-0.04400928	0.05690878	-4.112003	0	11.51	4002	0	0	0	0	1.160368	-0.01832784	1	20	1E-05	900
220384	-7	0	0	-0.03812822	0.05348701	-4.110658	0	11.51	4002	0	0	0	0	1.160368	-0.02272802	1	20	1E-05	900
220476	5	2	-1	-0.04078494	0.04909827	-4.109497	0	11.51	4003	0	0	0	0	1.160368	-0.02575897	1	20	1E-05	900
220605	0	0	-3	-0.04254133	0.05133589	-4.107418	0	11.51	4009	0	0	0	0	1.160368	-0.02571793	1	20	1E-05	900
220640	0	1	0	-0.04110608	0.05044111	-4.107846	0	11.51	4004	0	0	0	0	1.160368	-0.02541665	1	20	1E-05	900
220753	2	1	0	-0.03527972	0.05399051	-4.105706	0	11.51	4004	0	0	0	0	1.160368	-0.0251564	1	20	1E-05	900
220883	1	-4	0	-0.03406539	0.05274914	-4.102712	0	11.51	4003	0	0	0	0	1.160368	-0.0270015	1	20	1E-05	900
220984	0	-3	1	-0.03386112	0.05260739	-4.103079	0	11.51	4002	0	0	0	0	1.160368	-0.02473907	1	20	1E-05	900
221091	0	1	1	-0.03062922	0.05826254	-4.101429	0	11.51	4003	0	0	0	0	1.160368	-0.03058026	1	20	1E-05	900
221116	0	1	1	-0.03062922	0.05826254	-4.101429	0	11.51	4003	0	0	0	0	1.160368	-0.03122341	1	20	1E-05	900
221224	0	6	-4	-0.03414812	0.05833604	-4.100329	0	11.51	4002	0	0	0	0	1.160368	-0.03212155	1	20	1E-05	900
221299	-3	0	-1	-0.0195682	0.05174524	-4.099842	0	11.51	4002	0	0	0	0	1.160368	-0.02519727	1	20	1E-05	900
221442	0	-3	0	-0.01353642	0.04863357	-4.098008	0	11.51	4002	0	0	0	0	1.160368	-0.004953461	1	20	1E-05	900
221578	0	-7	0	-0.008136354	0.04884549	-4.095319	0	11.51	4004	0	0	0	0	1.160368	-0.0009615524	1	20	1E-05	900
221664	-7	3	-1	-0.009772531	0.05219841	-4.095258	0	11.57	4003	0	0	0	0	1.160368	0.001425946	1	20	1E-05	900
221716	-2	-4	0	-0.01168433	0.05500179	-4.09434	0	11.57	4004	0	0	0	0	1.160368	0.003724042	1	20	1E-05	900
221815	10	1	-7	-0.01312847	0.05167669	-4.091652	0	11.57	4004	0	0	0	0	1.160368	0.002573903	1	20	1E-05	900
221931	1	-7	2	-0.01870682	0.05037853	-4.088352	0	11.57	4003	0	0	0	0	1.160368	-0.002614778	1	20	1E-05	900
222037	4	1	-5	-0.01658195	0.05012048	-4.087007	0	11.57	4002	0	0	0	0	1.160368	-0.0001746373	1	20	1E-05	900
222223	0	1	-1	-0.01704801	0.04427591	-4.084683	0	11.57	4003	0	0	0	0	1.160368	-0.01093047	1	20	1E-05	900
222250	9	-2	-2	-0.01676345	0.04330128	-4.084439	0	11.57	4003	0	0	0	0	1.160368	-0.01093047	1	20	1E-05	900
222415	-4	-2	0	-0.01613328	0.04645622	-4.084011	0	11.57	4004	0	0	0	0	1.160368	-0.01780921	1	20	1E-05	900
222488	-7	3	-1	-0.01750868	0.04965738	-4.08175	0	11.57	4004	0	0	0	0	1.160368	-0.01708281	1	20	1E-05	900
222637	2	6	-2	-0.01139999	0.05376535	-4.079916	0	11.51	4003	0	0	0	0	1.160368	-0.01545546	1	20	1E-05	900
222694	0	0	0	-0.007338681	0.05221394	-4.079854	0	11.51	4003	0	0	0	0	1.160368	-0.01381751	1	20	1E-05	900
222785	3	4	0	-0.004246884	0.0476138	-4.079488	0	11.51	4003	0	0	0	0	1.160368	-0.01304411	1	20	1E-05	900
222911	7	-1	2	0.00206006	0.04325698	-4.079	0	11.51	4004	0	0	0	0	1.160368	-0.01852007	1	20	1E-05	900
